id,source_id,split,label,mentions_disaster_type,reports_event_occurrence,describes_threat_or_danger,mentions_cause_or_trigger,mentions_location,mentions_time_or_recency,includes_source_or_report,first_person_witnessing,mentions_casualties_or_injuries,mentions_property_damage,mentions_infrastructure_disruption,mentions_scale_or_intensity,calls_for_help,mentions_rescue_or_emergency_services,mentions_evacuation_or_shelter,gives_safety_instruction,uses_metaphor_or_idiom,refers_to_entertainment_or_sports,expresses_joke_or_sarcasm,discusses_non_event_context
disaster_00237,4355,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00239,8858,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00238,2121,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
disaster_00240,10029,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00242,5653,test,real disaster,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00244,10079,train,real disaster,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00245,997,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00241,817,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00247,2367,train,real disaster,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_00243,3281,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00249,9670,train,real disaster,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00248,7679,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00252,8892,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00246,2755,train,real disaster,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
disaster_00251,174,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00250,1689,train,real disaster,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00253,8320,train,not disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00254,4847,train,not disaster,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
disaster_00255,3463,train,real disaster,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_00256,6148,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_00259,2301,train,not disaster,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
disaster_00257,9644,test,real disaster,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
disaster_00258,1433,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00261,4518,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_00262,6529,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00263,2158,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00260,7437,test,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00265,3276,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00266,9864,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00264,7310,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00267,9663,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00268,8717,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00270,2089,train,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00269,10202,train,real disaster,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00271,518,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00273,8520,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00275,7987,train,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00272,3879,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00277,6575,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00274,7443,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00278,7949,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disaster_00276,7311,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00280,6643,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00282,10851,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
disaster_00283,6371,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_00281,6422,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00279,24,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00284,10766,test,real disaster,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00285,2074,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00288,8291,train,real disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00287,2183,test,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00286,6928,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00289,2190,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00290,3868,train,not disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00292,10506,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00293,7588,train,real disaster,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_00294,8955,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00298,1953,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00297,10264,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00296,334,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00299,564,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00291,527,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00302,5068,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00300,10083,train,real disaster,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00295,1168,test,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00306,9121,train,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00307,3725,train,real disaster,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
disaster_00309,10783,test,real disaster,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00301,9441,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00303,5964,train,not disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00304,225,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00310,10436,train,real disaster,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00305,6626,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1
disaster_00308,5570,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00311,1754,train,real disaster,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
disaster_00313,2648,train,real disaster,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00315,10709,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00316,2207,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00312,8287,train,real disaster,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_00314,7755,train,real disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
disaster_00317,9344,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00318,2969,train,real disaster,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
disaster_00321,9973,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00319,7631,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00322,5858,train,real disaster,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00323,7609,test,not disaster,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00320,3296,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00327,9674,train,real disaster,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
disaster_00325,9750,train,real disaster,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00326,1245,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00328,419,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00324,9919,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00330,2245,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00333,4893,test,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00332,8738,test,real disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00331,10141,train,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00335,5863,train,real disaster,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00334,4627,train,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00337,3289,train,not disaster,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00329,791,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00336,3877,test,real disaster,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00338,5899,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00339,5496,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_00342,10307,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00341,9815,test,not disaster,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00340,3904,train,real disaster,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
disaster_00343,2016,train,real disaster,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
disaster_00345,10410,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00346,5492,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00344,10340,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00347,4270,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00348,9736,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00349,7669,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00352,753,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00351,5524,train,real disaster,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
disaster_00355,10782,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00353,435,train,not disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00354,2078,train,real disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00350,8368,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00358,6427,test,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00357,7410,train,not disaster,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00359,9182,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00360,1099,train,not disaster,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
disaster_00361,8297,train,not disaster,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00356,9292,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00363,1753,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00364,7179,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00362,9592,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00365,9120,test,real disaster,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00366,1277,train,real disaster,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00367,10591,train,real disaster,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
disaster_00368,8931,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00369,8432,train,real disaster,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00370,5175,test,real disaster,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00371,697,test,not disaster,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
disaster_00372,5095,train,real disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00375,3158,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00377,10064,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00373,9345,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00376,1537,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00378,3101,train,real disaster,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00379,2237,test,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00380,2442,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
disaster_00381,8567,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
disaster_00382,6681,test,real disaster,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
disaster_00384,3824,train,real disaster,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00383,3356,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00386,7867,test,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00385,1823,train,not disaster,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00388,9096,train,real disaster,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00387,7754,train,not disaster,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_00391,8684,train,real disaster,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
disaster_00390,9941,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00389,1431,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
disaster_00392,10142,train,real disaster,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00393,8694,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00394,688,test,real disaster,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00395,7554,train,real disaster,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
disaster_00396,8279,train,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00398,3323,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00397,7357,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00400,10314,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00399,1040,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00401,3239,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00402,2177,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00403,2060,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00405,5024,test,real disaster,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00407,9220,train,real disaster,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00404,7847,train,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00374,5043,train,not disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00408,786,train,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00410,6259,train,real disaster,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00409,9661,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00411,5025,train,real disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00413,9797,train,real disaster,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00412,1114,train,not disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00415,9416,train,real disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00414,5892,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00419,7544,train,real disaster,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00418,9033,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00420,754,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
disaster_00417,2194,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00416,1480,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00423,4391,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00424,9810,train,not disaster,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00422,1275,train,not disaster,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
disaster_00426,1881,test,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00406,9042,test,real disaster,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00428,5291,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00421,10667,train,real disaster,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00429,7628,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00430,10458,test,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00431,7675,test,not disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00433,5886,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
disaster_00434,344,test,not disaster,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00432,481,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00435,1051,train,real disaster,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
disaster_00437,10203,train,real disaster,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
disaster_00438,2912,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00427,8317,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00425,8939,train,real disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00440,3521,train,real disaster,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00436,7052,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00441,64,train,not disaster,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00439,4687,train,not disaster,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_00442,6196,train,real disaster,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00443,4329,train,real disaster,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00444,5807,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00445,3935,train,real disaster,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1
disaster_00446,402,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00448,2732,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00447,5497,train,real disaster,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00449,3038,train,real disaster,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00451,10325,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1
disaster_00450,7718,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00453,2242,train,real disaster,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
disaster_00452,1479,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00454,1361,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00455,3573,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00456,2641,train,not disaster,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00459,6709,train,not disaster,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00458,5041,train,not disaster,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00460,2282,train,real disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00462,1538,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
disaster_00461,5841,train,real disaster,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00457,8712,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00463,4564,train,not disaster,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
disaster_00465,3275,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00466,3961,train,real disaster,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
disaster_00464,7173,train,real disaster,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
disaster_00467,8550,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00470,4770,train,real disaster,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
disaster_00471,9262,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00472,7701,train,not disaster,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00469,1898,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
disaster_00473,8021,train,not disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
disaster_00474,2828,train,real disaster,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
disaster_00476,9363,train,not disaster,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0
disaster_00475,10429,train,not disaster,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
disaster_00477,2993,train,real disaster,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
disaster_00478,9504,test,real disaster,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
