id,source_id,split,label
ade_03196,train_16341,train,non_ade
ade_03197,train_17376,train,ade
ade_03198,test_845,train,non_ade
ade_03199,train_12722,test,non_ade
ade_03200,test_1168,train,non_ade
ade_03201,train_9280,train,non_ade
ade_03202,train_3729,test,ade
ade_03203,train_7696,train,non_ade
ade_03204,train_10119,test,non_ade
ade_03205,train_13146,train,non_ade
ade_03206,train_14777,test,non_ade
ade_03207,train_12765,train,non_ade
ade_03208,train_5718,train,non_ade
ade_03209,test_5294,train,non_ade
ade_03210,test_2659,train,non_ade
ade_03211,train_5100,train,non_ade
ade_03212,train_3721,train,ade
ade_03213,train_15416,train,ade
ade_03214,train_9604,train,ade
ade_03215,train_1709,train,ade
ade_03216,train_11513,train,non_ade
ade_03217,test_76,train,non_ade
ade_03218,train_14881,test,non_ade
ade_03219,train_524,train,non_ade
ade_03220,test_3053,train,non_ade
ade_03221,train_11320,train,non_ade
ade_03222,train_12347,train,non_ade
ade_03223,train_14943,train,non_ade
ade_03224,train_16711,train,non_ade
ade_03225,train_15226,test,non_ade
ade_03226,train_13444,train,non_ade
ade_03227,train_3878,test,non_ade
ade_03228,train_15439,train,non_ade
ade_03229,train_1318,train,non_ade
ade_03230,test_3362,test,non_ade
ade_03231,train_8813,train,ade
ade_03232,train_9328,test,non_ade
ade_03233,train_2411,train,ade
ade_03234,train_3472,train,ade
ade_03235,test_2219,test,non_ade
ade_03236,train_9536,train,non_ade
ade_03237,train_4783,train,non_ade
ade_03238,train_6762,train,ade
ade_03239,test_3029,train,non_ade
ade_03240,train_16319,train,non_ade
ade_03241,test_3067,test,non_ade
ade_03242,test_210,train,non_ade
ade_03243,train_6540,test,non_ade
ade_03244,train_10168,train,non_ade
ade_03245,test_197,train,non_ade
ade_03246,train_3311,train,non_ade
ade_03247,train_2904,train,non_ade
ade_03248,train_15384,train,non_ade
ade_03249,train_507,test,non_ade
ade_03250,train_1464,train,non_ade
ade_03251,test_1730,train,ade
ade_03252,train_17541,test,ade
ade_03253,test_1129,test,non_ade
ade_03254,train_15489,train,non_ade
ade_03255,train_13585,train,non_ade
ade_03256,train_817,train,ade
ade_03257,train_11440,train,non_ade
ade_03258,test_1864,test,ade
ade_03259,train_16829,train,ade
ade_03260,train_1613,train,non_ade
ade_03261,train_15882,train,non_ade
ade_03262,test_4880,train,non_ade
ade_03263,train_13889,train,non_ade
ade_03264,train_2315,train,non_ade
ade_03265,train_1323,test,non_ade
ade_03266,test_3406,train,ade
ade_03267,train_15392,test,non_ade
ade_03268,train_11699,test,ade
ade_03269,train_7010,train,non_ade
ade_03270,train_2140,test,ade
ade_03271,train_3367,train,non_ade
ade_03272,train_6473,train,non_ade
ade_03273,test_4077,train,non_ade
ade_03274,train_9864,train,non_ade
ade_03275,train_4182,train,non_ade
ade_03276,train_16672,train,non_ade
ade_03277,train_6881,train,non_ade
ade_03278,train_210,test,non_ade
ade_03279,train_13526,test,non_ade
ade_03280,train_2492,train,non_ade
ade_03281,train_14376,train,non_ade
ade_03282,train_5054,train,non_ade
ade_03283,test_1852,train,ade
ade_03284,train_6780,test,ade
ade_03285,train_17596,train,non_ade
ade_03286,train_6143,train,non_ade
ade_03287,train_9135,train,ade
ade_03288,train_3418,test,non_ade
ade_03289,train_9527,train,non_ade
ade_03290,train_4393,train,non_ade
ade_03291,test_986,train,ade
ade_03292,train_1027,train,non_ade
ade_03293,train_6989,test,non_ade
ade_03294,train_11636,test,ade
ade_03295,train_16443,train,non_ade
ade_03296,train_11141,train,non_ade
ade_03297,train_9222,train,non_ade
ade_03298,test_1427,train,non_ade
ade_03299,train_16659,train,non_ade
ade_03300,train_9977,train,non_ade
ade_03301,train_14793,train,non_ade
ade_03302,test_3295,train,ade
ade_03303,test_4347,train,non_ade
ade_03304,train_9875,train,non_ade
ade_03305,train_13955,train,non_ade
ade_03306,train_9429,train,non_ade
ade_03307,train_9111,train,non_ade
ade_03308,test_858,train,non_ade
ade_03309,train_2675,test,ade
ade_03310,test_1483,train,non_ade
ade_03311,test_5324,train,non_ade
ade_03312,test_4189,train,non_ade
ade_03313,train_1191,train,non_ade
ade_03314,test_5791,train,non_ade
ade_03315,train_6041,train,non_ade
ade_03316,train_4132,train,ade
ade_03317,train_16879,test,non_ade
ade_03318,train_5223,train,ade
ade_03319,train_4487,train,non_ade
ade_03320,test_3443,train,non_ade
ade_03321,train_1846,train,non_ade
ade_03322,train_11395,train,non_ade
ade_03323,train_16376,train,ade
ade_03324,train_3022,train,non_ade
ade_03325,train_8776,train,non_ade
ade_03326,train_15887,train,non_ade
ade_03327,train_4402,train,non_ade
ade_03328,train_7719,train,non_ade
ade_03329,train_3096,train,non_ade
ade_03330,train_13656,train,non_ade
ade_03331,train_13166,train,ade
ade_03332,train_8859,train,ade
ade_03333,train_16610,train,non_ade
ade_03334,train_7879,train,non_ade
ade_03335,train_11264,train,non_ade
ade_03336,test_973,train,non_ade
ade_03337,train_7580,train,non_ade
ade_03338,train_10107,train,non_ade
ade_03339,train_6240,train,ade
ade_03340,train_16370,train,non_ade
ade_03341,train_8100,train,non_ade
ade_03342,train_7736,test,non_ade
ade_03343,train_174,train,ade
ade_03344,train_8601,train,non_ade
ade_03345,test_2949,train,non_ade
ade_03346,train_3112,train,non_ade
ade_03347,test_3272,test,non_ade
ade_03348,train_2206,test,ade
ade_03349,test_5098,train,non_ade
ade_03350,train_9338,train,ade
ade_03351,train_1990,test,non_ade
ade_03352,train_7424,train,non_ade
ade_03353,train_7680,train,ade
ade_03354,test_4763,train,non_ade
ade_03355,train_440,train,non_ade
ade_03356,train_16058,train,non_ade
ade_03357,train_3874,train,non_ade
ade_03358,test_3256,train,ade
ade_03359,train_8071,train,non_ade
ade_03360,train_16784,test,non_ade
ade_03361,train_15594,train,non_ade
ade_03362,test_509,train,ade
ade_03363,test_2335,train,non_ade
ade_03364,test_4306,train,non_ade
ade_03365,train_12558,train,non_ade
ade_03366,test_4281,train,non_ade
ade_03367,train_13399,train,non_ade
ade_03368,train_15799,train,non_ade
ade_03369,train_2886,train,non_ade
ade_03370,train_6922,train,non_ade
ade_03371,test_1000,test,ade
ade_03372,train_11343,test,ade
ade_03373,test_5362,train,non_ade
ade_03374,train_530,train,non_ade
ade_03375,train_5022,test,ade
ade_03376,train_2739,train,non_ade
ade_03377,train_278,train,ade
ade_03378,train_10304,train,non_ade
ade_03379,train_14445,train,non_ade
ade_03380,test_4139,train,non_ade
ade_03381,test_3506,train,ade
ade_03382,train_8019,train,non_ade
ade_03383,train_3542,train,non_ade
ade_03384,train_12533,train,non_ade
ade_03385,train_7588,train,ade
ade_03386,train_13063,train,non_ade
ade_03387,train_16748,train,non_ade
ade_03388,train_1636,train,ade
ade_03389,train_1749,train,non_ade
ade_03390,train_17070,train,non_ade
ade_03391,train_11659,train,ade
ade_03392,train_7600,train,non_ade
ade_03393,test_3190,train,non_ade
ade_03394,train_16802,train,ade
ade_03395,train_861,train,non_ade
ade_03396,train_2553,train,non_ade
ade_03397,train_2013,train,ade
ade_03398,train_7766,test,non_ade
ade_03399,train_13629,test,non_ade
ade_03400,train_12519,train,ade
ade_03401,train_7686,test,ade
ade_03402,test_5017,train,non_ade
ade_03403,train_10842,test,non_ade
ade_03404,test_1735,train,non_ade
ade_03405,train_12360,test,non_ade
ade_03406,train_8032,train,non_ade
ade_03407,test_5070,train,non_ade
ade_03408,train_10,train,non_ade
ade_03409,train_3099,test,non_ade
ade_03410,test_5295,train,non_ade
ade_03411,train_299,train,non_ade
ade_03412,train_2195,train,ade
ade_03413,train_9426,train,non_ade
ade_03414,train_13828,train,non_ade
ade_03415,train_6608,train,ade
ade_03416,test_2263,train,non_ade
ade_03417,train_297,train,non_ade
ade_03418,test_2830,train,non_ade
ade_03419,test_4832,train,non_ade
ade_03420,train_16234,train,ade
ade_03421,train_4752,train,non_ade
ade_03422,test_4236,train,non_ade
ade_03423,test_789,test,non_ade
ade_03424,train_450,test,non_ade
ade_03425,train_15195,train,non_ade
ade_03426,train_3702,train,ade
ade_03427,train_5453,train,non_ade
ade_03428,test_3767,train,non_ade
ade_03429,train_764,train,non_ade
ade_03430,train_9357,train,non_ade
ade_03431,train_8953,train,non_ade
ade_03432,train_6754,train,non_ade
ade_03433,train_7843,train,non_ade
ade_03434,train_6135,test,non_ade
ade_03435,train_9806,test,ade
ade_03436,train_4172,test,ade
ade_03437,train_14487,train,non_ade
ade_03438,train_15148,train,non_ade
ade_03439,train_1697,train,non_ade
ade_03440,train_382,test,non_ade
ade_03441,train_6528,train,ade
ade_03442,train_3039,train,non_ade
ade_03443,train_6712,train,non_ade
ade_03444,train_5103,train,non_ade
ade_03445,test_3180,train,non_ade
ade_03446,train_14102,train,ade
ade_03447,train_16804,train,non_ade
ade_03448,train_5,train,non_ade
ade_03449,train_2852,train,ade
ade_03450,train_9716,train,non_ade
ade_03451,train_10512,train,ade
ade_03452,test_4262,train,non_ade
ade_03453,train_6823,train,non_ade
ade_03454,train_11740,train,non_ade
ade_03455,train_12400,train,non_ade
ade_03456,train_12144,train,non_ade
ade_03457,train_7873,train,ade
ade_03458,train_11286,train,non_ade
ade_03459,train_9805,test,non_ade
ade_03460,train_2643,train,non_ade
ade_03461,train_10878,train,non_ade
ade_03462,train_2457,train,non_ade
ade_03463,train_12572,train,non_ade
ade_03464,train_170,train,non_ade
ade_03465,train_12285,train,ade
ade_03466,train_2532,train,non_ade
ade_03467,train_1572,train,ade
ade_03468,train_4772,train,ade
ade_03469,train_16019,train,non_ade
ade_03470,train_5895,train,non_ade
ade_03471,train_8722,train,non_ade
ade_03472,train_8551,train,non_ade
ade_03473,test_2333,test,ade
ade_03474,train_6452,train,ade
ade_03475,train_2412,train,non_ade
ade_03476,train_12193,test,non_ade
ade_03477,train_17384,train,non_ade
ade_03478,test_5030,train,non_ade
ade_03479,train_8297,test,non_ade
ade_03480,train_9097,test,non_ade
ade_03481,train_1059,test,non_ade
ade_03482,test_1541,train,non_ade
ade_03483,train_3777,train,ade
ade_03484,train_12975,train,ade
ade_03485,train_7104,test,non_ade
ade_03486,train_5244,train,non_ade
ade_03487,train_956,train,non_ade
ade_03488,train_11934,train,non_ade
ade_03489,train_10813,train,ade
ade_03490,train_12482,train,non_ade
ade_03491,train_9677,train,non_ade
ade_03492,train_14882,train,non_ade
ade_03493,test_3016,train,ade
ade_03494,test_3571,train,non_ade
ade_03495,train_4252,test,non_ade
ade_03496,test_640,train,ade
ade_03497,train_12635,train,non_ade
ade_03498,train_11371,test,non_ade
ade_03499,test_4764,train,non_ade
ade_03500,test_1498,train,non_ade
ade_03501,train_8647,test,non_ade
ade_03502,train_16642,test,non_ade
ade_03503,train_9317,train,non_ade
ade_03504,test_5694,train,non_ade
ade_03505,train_14491,test,non_ade
ade_03506,train_9525,test,non_ade
ade_03507,train_4099,train,non_ade
ade_03508,train_1529,train,ade
ade_03509,train_6678,train,non_ade
ade_03510,train_4618,train,non_ade
ade_03511,train_1900,train,non_ade
ade_03512,train_1333,train,non_ade
ade_03513,train_2213,train,non_ade
ade_03514,train_4034,train,non_ade
ade_03515,train_16182,train,non_ade
ade_03516,test_794,train,non_ade
ade_03517,train_8661,test,non_ade
ade_03518,test_626,train,non_ade
ade_03519,train_4528,train,non_ade
ade_03520,train_8370,train,non_ade
ade_03521,train_3105,train,non_ade
ade_03522,train_2558,train,ade
ade_03523,train_9070,test,non_ade
ade_03524,test_2262,train,non_ade
ade_03525,train_13125,train,non_ade
ade_03526,train_1699,train,non_ade
ade_03527,train_13485,train,non_ade
ade_03528,test_4623,train,non_ade
ade_03529,train_6379,train,non_ade
ade_03530,test_5491,train,non_ade
ade_03531,test_3662,train,non_ade
ade_03532,test_902,train,non_ade
ade_03533,train_11557,test,non_ade
ade_03534,test_5495,train,non_ade
ade_03535,train_8935,train,non_ade
ade_03536,train_15602,train,non_ade
ade_03537,train_3123,train,non_ade
ade_03538,test_3005,train,ade
ade_03539,train_11017,test,non_ade
ade_03540,train_9094,test,ade
ade_03541,test_556,test,non_ade
ade_03542,train_8035,test,non_ade
ade_03543,train_4657,train,non_ade
ade_03544,train_9752,train,ade
ade_03545,test_2719,train,non_ade
ade_03546,train_7867,train,non_ade
ade_03547,test_486,train,non_ade
ade_03548,test_2691,test,ade
ade_03549,train_12239,train,non_ade
ade_03550,train_9759,train,non_ade
ade_03551,test_3567,train,non_ade
ade_03552,test_3783,train,non_ade
ade_03553,train_4887,train,ade
ade_03554,train_3882,train,ade
ade_03555,train_12709,train,non_ade
ade_03556,test_4500,train,non_ade
ade_03557,test_2697,train,ade
ade_03558,test_2416,train,ade
ade_03559,train_13685,train,ade
ade_03560,test_387,train,non_ade
ade_03561,test_3037,train,non_ade
ade_03562,train_16428,test,non_ade
ade_03563,test_1490,train,non_ade
ade_03564,train_2207,train,non_ade
ade_03565,train_16343,train,non_ade
ade_03566,test_3056,train,non_ade
ade_03567,train_9708,train,non_ade
ade_03568,test_1830,test,non_ade
ade_03569,train_15418,train,non_ade
ade_03570,test_1858,train,ade
ade_03571,train_2608,test,non_ade
ade_03572,train_14325,train,non_ade
ade_03573,train_2387,test,ade
ade_03574,train_10903,test,ade
ade_03575,train_4730,test,non_ade
ade_03576,test_1256,train,ade
ade_03577,train_4328,train,non_ade
ade_03578,test_2380,train,non_ade
ade_03579,train_6426,train,non_ade
ade_03580,train_15467,train,ade
ade_03581,train_15232,train,non_ade
ade_03582,train_4901,train,non_ade
ade_03583,train_12971,train,ade
ade_03584,train_5849,train,non_ade
ade_03585,train_4206,train,non_ade
ade_03586,train_321,train,non_ade
ade_03587,test_3,train,non_ade
ade_03588,train_13029,test,non_ade
ade_03589,train_7256,test,non_ade
ade_03590,train_16591,train,non_ade
ade_03591,test_1888,train,non_ade
ade_03592,test_3913,train,non_ade
ade_03593,train_11172,train,non_ade
ade_03594,test_884,test,non_ade
ade_03595,train_11002,test,non_ade
ade_03596,train_4486,train,non_ade
ade_03597,train_11040,test,non_ade
ade_03598,train_17205,test,ade
ade_03599,train_14678,train,non_ade
ade_03600,test_3585,train,non_ade
ade_03601,train_13255,train,non_ade
ade_03602,train_233,train,non_ade
ade_03603,train_1431,test,non_ade
ade_03604,train_1055,train,non_ade
ade_03605,train_5441,train,non_ade
ade_03606,test_2348,train,non_ade
ade_03607,train_10062,train,non_ade
ade_03608,train_9361,test,non_ade
ade_03609,train_3338,train,non_ade
ade_03610,train_15060,train,non_ade
ade_03611,train_203,train,non_ade
ade_03612,train_16968,train,non_ade
ade_03613,test_2751,train,non_ade
ade_03614,test_822,train,non_ade
ade_03615,test_826,train,non_ade
ade_03616,train_5889,train,ade
ade_03617,test_3590,train,non_ade
ade_03618,train_9001,train,non_ade
ade_03619,train_13136,train,non_ade
ade_03620,train_1812,train,non_ade
ade_03621,train_16385,train,non_ade
ade_03622,train_838,test,non_ade
ade_03623,train_6347,train,non_ade
ade_03624,train_12386,train,ade
ade_03625,test_87,test,non_ade
ade_03626,train_9408,train,non_ade
ade_03627,train_9461,train,non_ade
ade_03628,train_57,train,non_ade
ade_03629,train_7323,train,non_ade
ade_03630,train_13086,train,non_ade
ade_03631,test_2116,train,non_ade
ade_03632,test_3682,train,non_ade
ade_03633,test_5221,train,non_ade
ade_03634,train_1523,train,non_ade
ade_03635,test_5205,train,non_ade
ade_03636,train_11224,train,ade
ade_03637,test_5077,test,non_ade
ade_03638,train_1187,train,non_ade
ade_03639,train_8048,test,non_ade
ade_03640,train_8607,train,non_ade
ade_03641,train_5891,train,non_ade
ade_03642,train_13737,train,ade
ade_03643,test_4255,test,non_ade
ade_03644,train_11922,train,non_ade
ade_03645,test_3396,train,non_ade
ade_03646,train_17091,train,non_ade
ade_03647,train_2808,test,non_ade
ade_03648,train_10455,train,ade
ade_03649,train_3214,train,ade
ade_03650,train_15977,train,non_ade
ade_03651,train_922,train,non_ade
ade_03652,train_7632,test,ade
ade_03653,train_9869,train,non_ade
ade_03654,test_1625,train,ade
ade_03655,train_17219,test,non_ade
ade_03656,train_10645,test,non_ade
ade_03657,train_5013,test,ade
ade_03658,test_1566,test,non_ade
ade_03659,train_1434,train,non_ade
ade_03660,train_14776,train,non_ade
ade_03661,train_11736,train,ade
ade_03662,test_3130,train,non_ade
ade_03663,train_3461,train,ade
ade_03664,train_8319,test,non_ade
ade_03665,train_7735,train,non_ade
ade_03666,train_12675,train,non_ade
ade_03667,train_7392,train,non_ade
ade_03668,train_2727,train,ade
ade_03669,train_9579,train,non_ade
ade_03670,train_998,train,non_ade
ade_03671,train_14166,train,non_ade
ade_03672,train_16105,train,non_ade
ade_03673,train_741,train,non_ade
ade_03674,train_7994,train,non_ade
ade_03675,train_6750,train,non_ade
ade_03676,train_306,train,non_ade
ade_03677,train_14559,train,non_ade
ade_03678,test_3612,train,ade
ade_03679,test_2912,train,non_ade
ade_03680,train_3285,train,non_ade
ade_03681,train_16090,test,non_ade
ade_03682,train_14541,test,non_ade
ade_03683,train_12271,train,non_ade
ade_03684,test_3721,test,non_ade
ade_03685,train_13982,train,non_ade
ade_03686,test_2580,train,non_ade
ade_03687,train_9886,test,ade
ade_03688,train_9002,train,ade
ade_03689,train_17163,train,ade
ade_03690,train_4674,train,non_ade
ade_03691,test_2657,train,non_ade
ade_03692,train_11858,test,ade
ade_03693,test_3869,train,non_ade
ade_03694,train_13093,train,ade
ade_03695,train_16393,train,non_ade
ade_03696,train_2723,test,non_ade
ade_03697,train_195,train,non_ade
ade_03698,train_2180,train,non_ade
ade_03699,train_12087,test,non_ade
ade_03700,test_4779,train,non_ade
ade_03701,train_6310,train,non_ade
ade_03702,train_12512,test,non_ade
ade_03703,test_3085,train,non_ade
ade_03704,train_1521,train,non_ade
ade_03705,test_5513,train,non_ade
ade_03706,train_2798,train,ade
ade_03707,train_2220,train,ade
ade_03708,train_1802,train,ade
ade_03709,train_10782,train,non_ade
ade_03710,train_14245,train,ade
ade_03711,train_7425,test,ade
ade_03712,train_771,train,ade
ade_03713,test_5537,train,non_ade
ade_03714,train_7625,train,ade
ade_03715,test_2037,train,ade
ade_03716,train_8839,train,non_ade
ade_03717,train_2169,train,ade
ade_03718,train_5234,train,ade
ade_03719,test_1508,train,non_ade
ade_03720,train_11941,train,non_ade
ade_03721,train_7586,train,ade
ade_03722,train_13055,train,non_ade
ade_03723,train_11391,test,non_ade
ade_03724,train_8354,train,non_ade
ade_03725,train_13825,train,non_ade
ade_03726,train_16980,train,non_ade
ade_03727,train_15253,train,non_ade
ade_03728,train_4737,train,non_ade
ade_03729,train_16708,test,non_ade
ade_03730,train_3817,train,non_ade
ade_03731,train_6338,train,non_ade
ade_03732,train_4229,train,non_ade
ade_03733,train_1293,train,non_ade
ade_03734,train_6040,train,non_ade
ade_03735,train_12156,train,non_ade
ade_03736,train_14053,train,non_ade
ade_03737,train_15984,train,non_ade
ade_03738,train_13102,train,non_ade
ade_03739,train_3783,train,non_ade
ade_03740,train_8499,train,ade
ade_03741,train_6173,train,non_ade
ade_03742,test_5786,train,non_ade
ade_03743,train_1398,test,ade
ade_03744,test_4468,train,non_ade
ade_03745,train_1680,train,non_ade
ade_03746,test_3212,train,non_ade
ade_03747,train_2202,train,non_ade
ade_03748,train_16320,train,non_ade
ade_03749,test_2676,train,ade
ade_03750,test_2539,train,non_ade
ade_03751,train_7644,train,ade
ade_03752,train_6690,train,non_ade
ade_03753,train_14320,train,non_ade
ade_03754,test_4781,train,non_ade
ade_03755,test_4660,train,non_ade
ade_03756,train_11039,test,non_ade
ade_03757,train_2228,test,non_ade
ade_03758,train_7527,train,non_ade
ade_03759,test_3901,train,non_ade
ade_03760,train_8907,train,non_ade
ade_03761,train_11965,train,non_ade
ade_03762,train_4532,train,non_ade
ade_03763,train_4290,train,non_ade
ade_03764,test_5387,train,non_ade
ade_03765,train_5344,train,non_ade
ade_03766,test_3519,train,non_ade
ade_03767,train_1943,train,ade
ade_03768,train_25,train,ade
ade_03769,train_5261,train,non_ade
ade_03770,train_8974,test,non_ade
ade_03771,train_14404,test,non_ade
ade_03772,test_576,train,non_ade
ade_03773,test_4772,train,non_ade
ade_03774,test_1546,train,non_ade
ade_03775,test_4409,train,non_ade
ade_03776,train_13683,train,non_ade
ade_03777,test_1448,train,non_ade
ade_03778,test_2802,test,non_ade
ade_03779,train_3283,test,non_ade
ade_03780,train_7738,train,non_ade
ade_03781,train_10579,train,ade
ade_03782,train_16707,train,non_ade
ade_03783,train_3263,train,ade
ade_03784,train_3758,train,non_ade
ade_03785,train_10076,train,non_ade
ade_03786,train_10160,train,non_ade
ade_03787,train_4598,train,non_ade
ade_03788,train_13953,train,non_ade
ade_03789,train_2913,test,non_ade
ade_03790,train_14083,train,non_ade
ade_03791,train_13007,train,non_ade
ade_03792,train_12632,train,ade
ade_03793,train_7505,train,non_ade
ade_03794,train_4008,train,non_ade
ade_03795,train_9277,test,non_ade
ade_03796,train_2214,test,non_ade
ade_03797,test_1860,test,non_ade
ade_03798,test_4424,train,non_ade
ade_03799,test_1977,train,non_ade
ade_03800,train_7131,test,non_ade
ade_03801,train_14508,train,ade
ade_03802,train_11462,train,non_ade
ade_03803,train_15635,train,non_ade
ade_03804,train_9278,train,non_ade
ade_03805,train_1581,train,non_ade
ade_03806,train_15725,train,non_ade
ade_03807,test_5436,train,non_ade
ade_03808,test_68,test,non_ade
ade_03809,train_15341,train,non_ade
ade_03810,test_1016,train,non_ade
ade_03811,train_8718,train,non_ade
ade_03812,train_3473,train,non_ade
ade_03813,train_11646,train,non_ade
ade_03814,test_5216,train,ade
ade_03815,train_2150,train,ade
ade_03816,train_3710,train,non_ade
ade_03817,train_5175,train,non_ade
ade_03818,train_10551,train,non_ade
ade_03819,train_9952,train,ade
ade_03820,test_5376,test,non_ade
ade_03821,train_5411,test,non_ade
ade_03822,train_13411,train,ade
ade_03823,train_16490,train,ade
ade_03824,train_11658,train,non_ade
ade_03825,train_10242,train,non_ade
ade_03826,train_8202,train,non_ade
ade_03827,train_4176,train,non_ade
ade_03828,train_4502,train,non_ade
ade_03829,test_3921,train,non_ade
ade_03830,train_7361,train,ade
ade_03831,train_322,train,non_ade
ade_03832,test_326,test,non_ade
ade_03833,train_17059,test,ade
ade_03834,train_9792,train,non_ade
ade_03835,train_12287,test,non_ade
ade_03836,train_17340,train,non_ade
ade_03837,test_4812,train,ade
ade_03838,train_6395,train,non_ade
ade_03839,train_12374,train,non_ade
ade_03840,test_1200,test,non_ade
ade_03841,test_4160,train,non_ade
ade_03842,train_13909,train,non_ade
ade_03843,train_11876,test,non_ade
ade_03844,test_4743,train,non_ade
ade_03845,test_5308,train,ade
ade_03846,train_13593,test,ade
ade_03847,train_3762,train,non_ade
ade_03848,train_5123,train,non_ade
ade_03849,train_17232,train,ade
ade_03850,train_14626,train,non_ade
ade_03851,train_6295,train,non_ade
ade_03852,train_6417,train,non_ade
ade_03853,train_12391,train,ade
ade_03854,train_6986,train,ade
ade_03855,train_4150,train,non_ade
ade_03856,train_4890,train,non_ade
ade_03857,train_6980,train,non_ade
ade_03858,train_10532,test,ade
ade_03859,test_5541,train,ade
ade_03860,train_51,test,ade
ade_03861,train_6026,train,non_ade
ade_03862,train_14794,train,non_ade
ade_03863,train_3160,train,ade
ade_03864,train_6036,train,non_ade
ade_03865,test_4370,train,non_ade
ade_03866,test_568,train,ade
ade_03867,train_2269,train,non_ade
ade_03868,train_3696,train,non_ade
ade_03869,train_16663,train,non_ade
ade_03870,test_4440,train,non_ade
ade_03871,train_3298,train,ade
ade_03872,train_5832,train,non_ade
ade_03873,test_598,train,non_ade
ade_03874,train_11594,train,non_ade
ade_03875,test_5645,train,non_ade
ade_03876,train_11596,train,ade
ade_03877,train_14806,train,non_ade
ade_03878,train_10751,train,non_ade
ade_03879,train_4601,train,ade
ade_03880,train_12187,train,non_ade
ade_03881,train_3636,train,non_ade
ade_03882,train_165,train,non_ade
ade_03883,train_6104,train,non_ade
ade_03884,train_15393,test,non_ade
ade_03885,train_7306,train,non_ade
ade_03886,train_2089,test,ade
ade_03887,train_9019,train,non_ade
ade_03888,train_16220,test,non_ade
ade_03889,train_3561,test,non_ade
ade_03890,train_7215,test,non_ade
ade_03891,train_9454,train,non_ade
ade_03892,test_2445,train,non_ade
ade_03893,test_1440,train,ade
ade_03894,train_5590,train,ade
ade_03895,train_8932,train,non_ade
ade_03896,train_5647,test,ade
ade_03897,train_9687,test,non_ade
ade_03898,test_562,train,non_ade
ade_03899,train_8376,train,non_ade
ade_03900,test_2484,test,ade
ade_03901,train_2784,train,non_ade
ade_03902,test_3597,train,non_ade
ade_03903,train_16264,train,ade
ade_03904,train_809,train,ade
ade_03905,train_16128,train,non_ade
ade_03906,train_3902,train,non_ade
ade_03907,train_7365,test,non_ade
ade_03908,train_14805,train,non_ade
ade_03909,train_374,test,non_ade
ade_03910,train_16229,train,non_ade
ade_03911,train_2953,train,ade
ade_03912,train_8666,train,ade
ade_03913,train_4568,test,non_ade
ade_03914,test_4976,train,non_ade
ade_03915,train_4284,train,ade
ade_03916,train_15080,train,non_ade
ade_03917,train_12291,train,non_ade
ade_03918,train_8672,train,non_ade
ade_03919,train_3850,train,ade
ade_03920,train_5658,train,ade
ade_03921,test_257,train,non_ade
ade_03922,train_5430,train,non_ade
ade_03923,train_3293,train,non_ade
ade_03924,train_5865,train,ade
ade_03925,train_4767,train,non_ade
ade_03926,train_12412,train,ade
ade_03927,train_17036,train,non_ade
ade_03928,test_97,train,non_ade
ade_03929,train_11829,train,non_ade
ade_03930,train_2917,train,non_ade
ade_03931,train_10345,train,non_ade
ade_03932,test_2356,train,non_ade
ade_03933,train_14957,test,non_ade
ade_03934,train_16024,train,non_ade
ade_03935,train_17352,train,non_ade
ade_03936,test_593,train,non_ade
ade_03937,train_5415,test,non_ade
ade_03938,train_6303,train,non_ade
ade_03939,train_3439,test,non_ade
ade_03940,train_13034,test,non_ade
ade_03941,train_5027,train,ade
ade_03942,test_2117,test,ade
ade_03943,train_14684,train,ade
ade_03944,train_11543,train,non_ade
ade_03945,train_16939,train,non_ade
ade_03946,train_10444,train,non_ade
ade_03947,train_17514,train,ade
ade_03948,train_12972,test,non_ade
ade_03949,test_4577,train,non_ade
ade_03950,train_15289,train,ade
ade_03951,train_12429,test,non_ade
ade_03952,test_5449,train,ade
ade_03953,train_3611,train,non_ade
ade_03954,train_2038,train,ade
ade_03955,train_6718,train,ade
ade_03956,test_1781,train,non_ade
ade_03957,train_4726,train,non_ade
ade_03958,train_7781,train,ade
ade_03959,train_12584,train,non_ade
ade_03960,train_15565,train,non_ade
ade_03961,train_12571,train,non_ade
ade_03962,train_10278,train,non_ade
ade_03963,train_4138,train,non_ade
ade_03964,train_13871,train,non_ade
ade_03965,train_259,train,non_ade
ade_03966,test_1560,train,non_ade
ade_03967,train_8248,train,ade
ade_03968,test_4034,train,non_ade
ade_03969,train_1143,train,ade
ade_03970,train_12444,train,ade
ade_03971,test_411,train,ade
ade_03972,train_9394,train,non_ade
ade_03973,train_17441,train,ade
ade_03974,train_866,train,non_ade
ade_03975,test_2499,train,non_ade
ade_03976,test_3725,train,non_ade
ade_03977,test_2716,train,non_ade
ade_03978,test_4720,train,non_ade
ade_03979,train_1236,train,non_ade
ade_03980,test_5190,test,non_ade
ade_03981,train_7623,train,non_ade
ade_03982,train_17434,train,non_ade
ade_03983,train_2844,train,non_ade
ade_03984,train_12310,train,non_ade
ade_03985,train_11840,train,non_ade
ade_03986,train_8005,train,non_ade
ade_03987,train_5200,train,non_ade
ade_03988,train_13219,train,non_ade
ade_03989,train_9323,train,non_ade
ade_03990,train_4746,test,ade
ade_03991,train_11764,test,non_ade
ade_03992,train_3944,train,non_ade
ade_03993,train_2046,train,ade
ade_03994,test_5287,train,non_ade
ade_03995,train_3915,test,ade
